5cca7rBIfcE,lens;cataract;capsular;,"Life Happens...Panoptix insertion with capsule break during surgery.  Shannon Wong, MD. 2-8-2020","Sometimes＃.in fact＃.many times＃life just happens.
We try to perfect our lives, prevent problems, be perfectionistic, be proactive.
One of my favorite sayings is ※Prior prevention prevents poor performance.§
I have found that practicing all of these principles will help people to succeed.
But at the same time, stuff happens＃life happens.
Things don＊t always work-out as we plan them.
This case is a perfect illustration of how life happens.
This patient is undergoing laser cataract surgery  with planned placement of a panoptix lens implant.
His pre-operative measurements:
UCVA 20/200 J32
The capsulorhexis was created with the femtosecond laser
The  cataract was removed safely.
Removal of cortex via irrigation and aspiration was routine.
Here we are at 5 minutes into the surgery.
We place the panoptix lens into the capsular bag.
The lens optic and haptics are inside the bag.
The capsular bag is perfect at this point.
We then proceed to remove the viscoelastic from in front of the panoptix lens.
We then rotate the lens about 20 degrees clockwise when out of nowhere we see an opening in the posterior capsule at one o＊clock.
The capsule opening is identified immediately.  Then I think to myself, ※How did that happen?§
I stop, assess the situation, then think＃if the capsule is open, then the panoptix lens will not likely remain centered over the long-term.
What do I do now?
Well, let＊s place some viscoelastic into the eye to assess the situation and get a better handle of what we  are dealing with.
I really can＊t see the leading haptic.  So we elect to place iris retractors  to visualize the leading haptic at 12 O＊clock.
Now we can see the capsule is wide open at 12 O＊clock.
In order to have the panoptix center, we need to rotate the haptics from 12 and 6 O＊clock to the 3 and 9 O＊clock orientation where there is equatorial capsular bag that would support and allow the panoptix to center.
So, we expand the capsular bag with healon pro viscoelastic and rotate the lens gently 3 clock hours clockwise.
We place additional incisions to allow us to place our instruments at the optimal approach angles to rotate the lens while maintaining a stable anterior chamber.
Once the lens looks to be in the correct position and orientation, we remove the iris retractors and burp out the healon pro viscoelastic.  We choose to not perform irrigation and aspiration of the viscoelastic which would create more turbulence in the eye which might also draw vitreous into the anterior chamber.
The healon pro viscoelastic comes-out easily with instillation of BSS through the side-port incisions.
If the lens did not center, my next move would have been to perform reverse optic capture to move the optic anterior to the anterior capsule leaflets while leaving the haptics in the capsular bag.
The panoptix lens was perfectly centered at the end of the case as we can see the reflection of the Lumera microscrope lights centered on the central optic of the panoptix lens at the end of the procedure.
The next day, the patient comes-in for their follow-up visit.
The eye looks perfect thankfully.  The panoptix is perfectly centered.
The patient＊s vision is UCVA 20/20 J1+.  Refraction is -0.25 sphere.  IOP is 12 mm Hg.
So, sometimes life happens＃things don＊t go as planned.  
It is how we respond to these daily situations that will define victory or defeat.
On a daily basis, we have to stand-by to get some.  Life happens.
Thank you for watching.  Have a wonderful day.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o4l29kfM2CE,lens;cataract;,"Thoughts on robotic surgery. Can robots perform surgery? Shannon Wong, MD","It＊s 2020, Tesla cars are attempting to enable fully autonomous driving＃driving via AI without humans , 5G high speed internet is emerging, and robots are becoming more and more evolved.

What if bots could do cataract surgery?  What AI would they need?  What are the myriad of decisions that would need to be considered in order to safely perform cataract surgery? 

As an eye surgeon, we perform a surgical procedure 每 cataract or lens replacement surgery - that for most experienced surgeons takes 7-10 minutes to complete.  It is a routine, very safe procedure.  I often wonder as I am working＃will robots be able to replace me and do what I do one day in the future?  If so, when.  What would be needed to make cataract surgery fully autonomous by robots?

I think to myself, I have 25 years and 15,000 cataract procedures of experience inside my brain.  If other experts could share their experience and we could combine our collective experience and expertise from surgeons worldwide and apply it to a robot, then the robot would theoretically be able to perform surgery as well if not better than a human.

It＊s like if you could combine the skills of Michael Jordan, LeBron James, Magic Johnson, Larry Bird and Kobe Bryant into one robot, then that robot would have abilities above and beyond any one of the players individually.

In order for a bot to replace humans doing surgery, we would need a combination of:
1 Robotic hands that are more facile and dexterous than a human
2 An extremely powerful and fast computer using Artificial intelligence that could combine the experience and expertise of the best surgeons in the world and apply it to direct the robotic hands to complete the surgical steps
3 A camera system that has a FPS of at least 120 frames per second

If you have ever seen the terminator you may have seen the heads-up display that the terminator uses to show the analysis of information that the terminator (a cyborg) is receiving and analyzing in real-time.

So, in this video, I will show you my heads-up display and what I am thinking in my video＃.like the heads-up display seen in the terminator.  Personally, I don＊t envision bots doing eye surgery in the next 20 years.  But I will show you the myriad of decisions that would need to be made by a bot doing surgery. 

Humans as of 2020 are more capable than machines at dynamic interaction to a constantly changing environment.  Surgery requires uniquely human emotional qualities combined with technical maneuvers to successfully and safely complete the procedure.

The risk of complications that will affect vision during surgery performed by humans is less than 1%.  Bots would have to prove to be better and safer and more cost efficient than humans in the future to supplant eye surgery performed by people on other people.

Do I think that robots will be doing surgery in the next 20 years?  It＊s highly unlikely in my opinion.  The types of  adjustments that have to be made in real time are complex and random.

I do believe that autonomous driving will become a reality in the next 10 years and that AI and 5G will change our lives for the better.  But for the foreseeable future, I think your surgery will still be performed by humans, physicians and surgeons.",robotic surgery,bots performing surgery,robots in medicine,artificial intelligence in medicine,machines performing surgery,cataract surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lC9_NG0RJhA,lens;cataract;lens surgery;,Preparing for Cataract and Lens Surgery Instructions - What to Expect. 9-25-19.,"Shannon Wong, MD explains what all individuals undergoing laser lens replacement, laser cataract surgery and basic cataract surgery should know and plan for prior to having eye surgery.  In order to have the best surgical experience, there are certain key concepts that all patients should be aware of.

Rules for successful surgery:
1 Eat a light meal the day of surgery.
2 Please take all medications as usual, especially blood pressure medications, unless previously specified otherwise by your surgeon.
3 If you are on medications, please bring a list of medications with the name, dosage and how often you take it.
4 Please be prepared to make payment on the day of surgery. We accept MasterCard, Visa, Discover, AMEX, Care Credit, Cash or Check only.
﹞         If you plan on paying for surgery with a credit or debit card, we encourage you to contact your bank to inform them of the upcoming charge to avoid any payment denials upon check-in for surgery. Failure to do so may result in delayed surgery or the need to reschedule.
﹞         If you plan on paying with an FSA or HSA card, contact your HR department prior to surgery for clarification on how to correctly use your available funds. You may have a daily limit.
5 Plan to be at the surgery center approximately 2 hours.
6 You will not be able to drive home on the day of surgery. Arrangements must be made for someone to remain here on the premises while you are in surgery in case of an emergency.  Your ride needs to be here ready in the waiting room to drive you home at the end of surgery.  Please remind your ride to stay here at the building while you are in surgery. 
7 To ensure our surgery schedule runs smoothly, we require your driver to remain on Austin Eye premises for the duration of your surgical visit.
8 Dress warmly. We do not have you change clothes and the operating room is kept cold.
9 If you need to cancel or reschedule your surgery, we do ask for 72 hours notice. Failure to do so will result in a $100 charge.
10 If you wear a hearing aid, we will ask you to remove it from the side we will be operating on. You may wear dentures as usual.
11 You should not wear contact lenses to the surgery center.
12 We do have a secure holding area for your small personal items, but please do not bring jewelry or other valuables. We will not be held responsible for lost items.
13 Please bathe or shower the morning of surgery. Wash your face with soap and water only.
14 On the day of surgery, do not apply any creams, lotions, or moisturizers around your surgical eye.
15 Do not wear any makeup on the day of surgery and refrain from using eye make up on your surgical eye for 1 week after surgery.
16 Surgery will take place at the Jollyville Road location.
17 If this is your second eye surgery, you will need to bring sunglasses with you on the day of surgery (we will not provide a second pair of sunglasses).
18 You will need to purchase artificial tears before surgery to use after surgery.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK5Vj8bJSNY,lasik;lens;cataract;,"Would you like to have your symfony lens removed and replaced with a panoptix?  Shannon Wong, MD.","(Disclosure: I have no financial interest in any of the products in this video)
Panoptix vs Symfony - Which lens is better? https://youtu.be/Isf5POrNEUA 
Early Experience with the Panoptix Lens for Laser Lens Replacement and Cataract Surgery: https://youtu.be/mQ6Jarpu-JY 


We are finding that the panoptix lens delivers A-quality far, mid and near vision consistently.  The symfony lens was our preferred lens for presbyopia-correction from 2016 until September 2019 when we started using the panoptix.  

After our first 300+ panoptix cases we are finding that the Panoptix lens can be used in exchange for a symfony lens to provide better reading vision for patients that are unable to read as well as they want.  This video shares our thought process as to why we decided to replace a symfony lens with a panoptix lens in a procedure known as intraocular lens exchange or IOLX.",panoptic lens,panoptics lens,panoptics surgery,symfony lens,symphony lens,symphony surgery,shannon wong,shannon wong md,Austin eye,best lens implant,best eye surgeon,best ophthalmologist,laser lens replacement,laser cataract surgery,cataract surgery options,symfony lens but still can't read,lasik and cataract surgery,lasik and panoptix,lasik and symfony,lasik and lens replacement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A9Qw0DIlGjI,lens;cataract;lens surgery;,"51 years of life lessons applied  to a 41 minute Cataract Surgery.  Shannon Wong, MD","As an ophthalmologist's (eye surgeon's) career evolves, we learn to master the technical, surgical and medical aspects of eye surgery.  How we can apply life lessons to create a great experience and outcome for our patients and our staff eventually becomes the highest priority.  Maturing as an eye surgeon involves developing and honing emotional intelligence (emotional quotient or EQ), and leadership qualities that are paramount for a successful team and mission success in business and life on a daily basis.

We apply these principles to this complicated case of cataract surgery.

0:01  Introduction
0:59 Lesson #1:Early identification of problems through pattern recognition
6:48 Lesson #2: Luck is where preparation meets opportunity
11:58 Lesson #3: Adversity does not build character. It reveal character.""
13:06 Jocko Willink: Mental exercises to overcome stress
16:40 Miracle on the Hudson.  Maintaining composure in times of chaos.
20:58 Summary",Cataract surgery complications,broken posterior capsule during cataract surgery management,management of cataract surgery complications,Extreme ownership application to business,dichotomy of leadership application to business,symfony lens,symphony lens surgery,JOCKO WILLINK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mQ6Jarpu-JY,lens;cataract;,"The PanOptix Lens for Laser Lens Replacement and Cataract Surgery - A Review. Shannon Wong, MD.","Shannon Wong, MD shares his experience with the PanOptix Lens in his first two patients that received this Presbyopia correcting lens at Austin Eye.

The two patients 每 Richard and Kevin 每 share their story before and after their surgery with the PanOptix.  They review the results and outcomes of their vision with the PanOptix.

Thanks to both of them for agreeing to share their story.

0:00-1:25 Richard＊s before surgery vision assessment
1:26-2:15 Surgical video of Richard＊s cataract surgery and PanOptix lens insertion
2:16-3:04 Richard＊s after surgery vision assessment
3:05-4:36  Cosmetic appearance of the PanOptix implant inside the eye after surgery.  There can be a reflection of light observed by others (not the patient with the implant) in the eye of patients with the PanOptix lens.
4:37-4:41  Appearance of the Panoptix lens through the slit lamp microscope
4:42-7:05 Subjective assessment of vision one day after surgery by Richard
7:06-8:02 Subjective assessment of night time halo with the PanOptix
8:03-9:10 Kevin＊s before surgery vision assessment
9:11-10:13 Kevin＊s after surgery vision assessment
10:14-11:00 Kevin＊s intermediate/mid-range vision assessment
11:01-11:25 Kevin＊s near vision assessment
11:25-11:52 Final thoughts",panoptix lens,symfony lens,panoptics lens,laser cataract surgery,austin eye,shannon wong,shannon wong md,shannon wong austin,premium lens implant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MruUgO5HFZI,cataract,"Management of uveitis caused by Iris tuck with an anterior chamber IOL.  Shannon Wong, MD","Shannon Wong, MD presents a case of iris tuck caused by an anterior chamber IOL.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y6GNacezW8o,lens;,"How to load a single piece acrylic lens - Symfony, Tecnis multifocal, tecnis toric.","This is an instructional video where Shannon Wong, MD is demonstrating to the surgical technologist how to load a single piece acrylic lens.  If the surgical technologist (scrub technician) can load the lens safely for the surgeon, the surgical flow is improved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GJ-ZfKEYcCM,lens;cataract;,"LenSx Laser capsulorhexis complication identification.  Shannon Wong ,MD 7-14-19",Femtosecond laser cataract surgery has several nuances that should be identified.  We present a case of an incomplete or absent capsulrohexis during laser lens replacement.  Identification and management of this complication is essential to a successful surgical outcome.,laser lens replacement,laser cataract surgery,femtosecond capsulotomy,femtosecond capsulorhexis,small pupil cataract surgery,shannon wong md,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WfKofIhTbOY,lens;cataract;,Fast and Efficient Cataract Surgery.  How much TIME and EFFORT do we expend to polish the capsule?,"There are many surgeons who perform beautiful and fast cataract surgery.  However, many of these surgeons devote very little time to polishing the capsule.  Leaving residual lens material can lead to a higher rate of posterior capsule opacification, Yag capsulotomy, Soemmering's ring formation and postoperative inflammation. What is your approach?",cataract surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qgK3Z0O_Oy8,lens;posterior capsulotomy;capsular;,Symfony toric lens placement with posterior capsular tear and posterior capsulotomy in 4K.,"Placement of a symfony toric after posterior capsular opening followed by posterior capsulorhexis.  Narrated by Shannon Wong, MD.",Symfony toric complication,Shannon Wong,Austin eye,posterior capsulotomy,posterior capsulorhexis,placement of symfony one piece lens in presence of posterior capsular tear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jcozdC-sLqY,cataract;,"Cataract Surgery in a patient with a Parkinson's Head Tremor.  Shannon Wong, MD.  8-19-18","Parkinson's Disease is a neuro-degenerative disorder that affects nearly one million people in the US.  A common symptom of Parkinson's disease is a head tremor.  Though the tremor can be pronounced, we find that cataract surgery is extremely safe and routine in patients with Parkinson's disease using a technique in which we rest our hands (which hold our surgical instruments) on the patient's head during surgery.",cataract surgery in parkinson's,cataract surgery in tremor,cataract surgery head shakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH89H2VQi84,lens;cataract;,"cataract surgery with small pupil 4-24-11.  Shannon Wong, MD.","Cataract surgery with small pupil. Collar button iris expansion. Shannon Wong, MD.  Video commentary and narration by Shannon Wong, MD.",shannon wong,austin,miotic pupil cataract surgery,LI61 AO lens implant,ocucoat cataract surgery,austin eye,cataract surgeon austin,cataract surgery austin,austin ophthalmologist,sofport injector LI61 AO,softport injector LI61 AO,eye surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O295-XqTSaY,cataract;,"Malyugin ring in cataract surgery. 5-10-11. Shannon Wong, MD.","Cataract surgery with the malyugin ring. Shannon Wong, MD. 5-10-11. 6.25 mm Malyugin ring used.
Floppy iris syndrome.Video commentary and narration by Shannon Wong, MD.",malyugin ring cataract surgery,shannon wong,austin eye,floppy iris syndrome,6.25 mm malyugin ring,eye surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yaAcqYn-Teo,lens;cataract;,"Routine cataract surgery in Real time  with narration by Shannon Wong, MD. 4-30-2011.","Shannon Wong, MD doing cataract surgery with a bausch and lomb LI61AO monfocal lens implant.  Video commentary and narration by Shannon Wong, MD.",sofport injector,sofport injector LI 61AO,cataract surgery,cataract surgery austin,shannon wong md,shannon wong,austin eye,cataract surgery for residents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DsZSHRPcpDw,cataract;refractive surgery;,"Crystalens and Astigmatic Keratotomy 5-2-11, Shannon Wong.","Cataract surgery with the crystalens and astigmatic keratotomy. Shannon
Wong, MD surgeon. Date of surgery 5-2-11.  Video commentary and narration by Shannon Wong, MD.",crystalens austin,austin ophthalmologist,austin eye surgeon,cataract surgery austin,crystalens surgeon austin,astigmatic keratotomy,limbal relaxing incision,crystalsert,mst silicone tip i/a,refractive surgery austin,ocucoat in cataract surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tRNe5nNoBzg,cataract;,"Surgery for a white cataract 6-13-11. Shannon Wong, MD.","Cataract surgery on a patient with a white cataract using vision blue. Video commentary and narration by Shannon Wong, MD.",vision blue cataract surgery,white cataract surgery,amo signature,ellipse fx,austin eye,austin eye surgeon,austin ophthalmologist,li61 ao,shannon wong,shannon wong austin,injector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6aIOKqBA-64,phaco;chopper;cataract;iol;,"Basic cataract surgery in Real Time narrated by Shannon Wong, MD.  7-13-14","Shannon Wong, MD narrates his technique for routine basic cataract surgery in real time.  Total surgical time is less than 7 minutes.  Equipment used: Signature phacoemulsification system with Ellipse FX hand piece, MST silicone tip I/A, Epsilon Olson Chopper, Ocucoat viscoelastic, bausch and lomb LI61AO mono focal IOL with the soft port injector, Zeiss Lumera T operating microscope.  This video demonstrates how cataract surgery is performed.",Cataract (Disease Or Medical Condition),Cataract Surgery (Medical Treatment),Routine cataract surgery,Basic cataract surgery,Routine phacoemulsification,Cataract surgery in real time,cataract surgery austin,austin eye,austin eye clinic,shannon wong,shannon wong austin,laser cataract surgery,Zeiss lumera microscope,Zeiss lumera t microscope,cataract surgery video,is cataract surgery safe?,does cataract surgery hurt?,how cataract surgery performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OJLVgXEN-zc,cataract;,"""The Power Move""  - A technique for Subincisional Cortex removal. 8-28-17","Removal of subincisional cortex with coaxial irrigation and aspiration can be one of the more challenging and frustrating aspects of cataract surgery.  The ""Power move"" is a technique makes removal of subincisional cortex easy and efficient.  Surgery performed and narrated by Shannon Wong, MD.",shannon wong cataract surgery,austin eye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0mdEysOEUw0,phaco;cataract;,MiLoop - Initial Day One Experience. 5-16-18,Initial experience with the MiLoop used for cataract surgery. Should be a great help in dealing with dense black or brown cataract surgery where phacoemulsification alone is not powerful enough to safely remove the densest of cataracts.,miloop,complex cataract surgery techniques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cEbCYcOnRTU,cataract;,"What actually happens during cataract surgery? Shannon Wong, MD","If you are worried about what eye surgery or cataract surgery will be like, this video hopefully will allay some of your fears.  Modern cataract surgery is safe, painless, quick and predictable.  Most patients return to a normal schedule within one day.  Hope this video is helpful.  Shannon Wong, MD",does eye surgery hurt?,how cataract surgery works,what is cataract surgery like,what happens during eye surgery?,what happens during cataract surgery?,how does cataract surgery work?,cataract surgery,eye surgery,first person view of cataract surgery,risks of cataract surgery,cataract surgery complications,austin eye,cataract surgery experience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QcX9MmbXglQ,cataract;,"The Posterior Polar Cataract.  Shannon Wong, MD. 12-16-18",How I manage a posterior polar cataract.  This  type of cataract has a high chance of intraoperative complications  that require skilled management by the ophthalmologist.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZYHCyl7mJGk,cataract;,"Efficient cortical cleanup during cataract surgery. Shannon Wong, MD 1-26-19","This is a small tip to make cataract surgery safer, more efficient and easier for the patient and surgeon.  I call this technique ""the mushroom maneuver.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ub3azcLWZbk,cataract;,"Laser cataract surgery - white cataract with fibrotic anterior capsule.  Shannon Wong, MD.  11-16-14","Laser cataract surgery in a cataract with a fibrotic anterior capsule.  Shannon Wong, MD, surgeon.",lensx laser cataract surgery austin,laser cataract surgery white cataract,austin eye,cataract surgery white cataract,fibrotic anterior capsule cataract surgery,shannon wong md,shannon wong austin texas,Cataract (Disease Or Medical Condition),Cataract Surgery (Medical Treatment),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zht7s_LQSus,cataract;capsular;,"Laser cataract surgery - brunescent cataract, Mackool capsular support, zonular dialysis.  11-15-14","Laser cataract surgery on a black/brown/root beer cataract with zonular dialysis, use of the Mackool capsular support system, Morcher capsular tension ring and the restor multifocal lens.  Shannon Wong, MD.",laser cataract surgery austin,laser cataract surgery,lensx laser cataract surgery austin,lensx laser cataract surgery,Mackool capsular support system,Morcher capsular tension ring,laser cataract surgery loose zonules,laser cataract surgery zonlular loss,laser cataract surgery zonular dialysis,shannon wong md,shannon wong austin,shannon wong,austin eye,cataract surgery complex,Cataract Surgery (Medical Treatment),Cataract (Disease Or Medical Condition),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O60ZbtRcjik,corneal;lens;cataract;iol;,"Laser cataract surgery with Granular Corneal Dystrophy.  Narrated by Shannon Wong, MD.  11-15-14.","Lensx laser cataract surgery with the tennis toric (astigmatism-correcting) lens implant.  Surgeon: Shannon Wong, MD. Location: Austin Eye, Austin, Texas.",laser cataract surgery austin,lensx laser cataract surgery austin,tecnis toric lens,tecnis toric iol,cataract surgery in granular corneal dystrophy,laser cataract surgery in granular corneal dystrophy,shannon wong,shannon wong md,shannon wong austin,austin eye,Femtosecond Laser For Cataract Surgery,Corneal Dystrophy (Disease Or Medical Condition),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8KC-yxmtveo,cataract;,Laser cataract surgery anterior capsule extension/tear complication management 3-1-14,"This video is about identification, cause and management of  Anterior capsule extension from femtosecond laser cataract surgery.  Date of surgery February 2014.  Lensx femtosecond laser with soft fit patient interface was used.",laser cataract surgery complication management,anterior capsule extension,lensx anterior capsule tear,zeiss lumera t microscope for cataract surgery,shannon wong,shannon wong austin,laser cataract surgery austin,austin eye laser cataract surgery,laser eye surgery austin,laser eye surgery shannon wong,Cataract Surgery (Medical Treatment),Femtosecond Laser For Cataract Surgery,anterior capsule tear,femtosecond anterior capsule tear,anterior capsule tear laser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5jExv6chk0E,lens;cataract;iol;,"ORA Verifeye used in laser cataract surgery with the crystalens.  Shannon Wong, MD. 12-2013.",Monocular patient with short axial length and a steep cornea.  The Holladay 2 IOL formula was used preoperatively.  The ORA Verifeye intraoperative aberrometer (wavetec vision) was used to perform the lens calculation intraoperatively.  There was a discrepancy between the Holladay 2 IOL calculation and the ORA Verifeye.  the ORA Verifeye proved to be much more accurate in this patient's IOL selection.,ORA verifye intraoperative aberrometer,ORA verifeye intraoperative aberrometry,ORA verifeye,Wavetec ORA aberrometer,ORA verifeye aberrometer laser cataract surgery,laser cataract surgery austin,cataract surgery austin,shannon wong,shannon wong austin,austin eye,ORA austin,ORA verifeye austin,ORA verifeye intraoperative aberrometry austin,ora wavetec,intraoperative aberrometer,intraoperative aberrometry,wavetec austin,ora wavetec austin,ora surgery austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5rs702NzObU,cataract;,Marion's Laser cataract surgery 2-4-13,"Narration of the steps of cataract surgery by Shannon Wong, MD",laser cataract surgery,cataract surgery,cataract surgery austin,laser cataract surgery austin,austin eye,laser eye surgery austin,lensx laser cataract surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boiQkDon9Fs,lens;chopper;cataract;,Lensx laser cataract surgery technique 12-27-12,"Shannon Wong, MD, ophthalmologist at Austin eye, demonstrates his latest techniques for safe, efficient laser cataract surgery using the lensx femtosecond laser.  Also shown in this video are the Olsen titanium chopper and Singer sweeper made by Epsilon instruments www.epsiloneye.com, and the tecnis multifocal lens.",laser cataract surgery,laser cataract surgery austin,laser lens correction austin,austin eye,shannon wong,shannon wong austin,austin eye clinic,laser eye surgery austin,cataract surgery austin,cataract doctor austin,cataract surgeon austin,tecnis multifocal austin,eye surgery austin,eye surgeon austin,austin ophthalmologist,ophthalmologist austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sZmjUMZf3SY,cataract;,Lensx laser cataract surgery - brunescent cataract. 10/15/12,"Shannon Wong, MD demonstrates use of the lensx laser for cataract
surgery of a brunescent brown root beer cataract. 10-15-12",laser cataract surgery austin,shannon wong austin,laser eye surgery austin,cataract surgery austin,lensx surgery texas,laser cataract surgery texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XDvODMNVe2c,phaco;cataract;,Laser cataract surgery with the "Phaco first" technique. 9-12-12,"Laser cataract surgery using the phaco first technique.  Shannon Wong, MD at Austin eye uses the lensx femtosecond laser for laser cataract surgery.  Also shown is the Singer Sweep to polish the posterior surface of the anterior capsule.  The phaco first technique was first described by Stephen Slade, MD in Houston, TX.",laser cataract surgery,laser cataract surgery austin,shannon wong austin,austin eye,cataract surgery austin,cataract surgeon austin,laser eye surgery austin,prelex surgery austin,singer sweep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QpzkZ1XtZpo,lens;cataract;,Lensx Laser cataract surgery in an eye with prior RK surgery 8-15-12,"Laser cataract surgery involving astigmatic incisions with the lensx femtosecond laser in an eye with prior history of RK (radial keratotomy) surgery, exact control of capsulotomy/capsulorhexis diameter, lens fragmentation, use of the Singer sweep for removal of epithelial cells from underneath the anterior capsule rim.",laser cataract surgery,laser cataract surgery austin,laser eye surgery austin,shannon wong,austin eye,shannon wong austin,cataract surgery austin,crystalens austin,singer sweep,singer sweep epsilon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jptn-bx8qQk,cataract;,Lensx laser cataract surgery technique 5-14-12.,"Shannon Wong, MD shows and narrates his technique for laser cataract
surgery.  This procedure demonstrates the technical details involved in the use of the lensx laser and management of the variables created by the lensx laser.",cataract surgery austin,cataract doctor austin,restor austin,restore austin,laser cataract surgery,laser cataract surgery austin,austin eye,lensx surgery austin,lensx austin,lensx cataract surgery austin,shannon wong austin,shannon wong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fd9o2yECRDU,cataract;,"First laser cataract surgery ever performed in Austin, TX at Austin Eye.","Shannon Wong, MD performs the first laser cataract surgery in Austin,
Texas on April 16, 2012.  The Lensx femtosecond laser is a revolutionary technology that brings a new level of precision, safety and accuracy to the most commonly performed surgical procedure in the United States - Cataract surgery.",laser cataract surgery austin,cataract surgery austin,cataract surgeon austin,lensx surgery austin,lensx cataract surgery austin,shannon wong,austin eye.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXovqPGm0sc,lasik;prk;lens;cataract;refractive surgery;lens surgery;,"The Symfony lens for Cataract Surgery after Radial Keratotomy (RK).  Shannon Wong, MD 7-4-18","Approximately 30% of our patients that elect to have laser cataract or laser lens replacement surgery at Austin eye have had prior keratorefractive surgery such as LASIK, PRK or RK surgery.  Over the past 18 months, we have found that the symfony lens is very effective in correcting patients with prior RK.",symphony lens in rk,symfony lens in rk,symphony lens in lasik,symfony lens after lasik,symfony lens after prk,cataract surgery after rk,symphony lens RK,symfony lens rk,cataract surgery post rk,lasik after rk,lens surgery after rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GJ-ZfKEYcCM,lens;cataract;,"LenSx Laser capsulorhexis complication identification.  Shannon Wong ,MD 7-14-19",Femtosecond laser cataract surgery has several nuances that should be identified.  We present a case of an incomplete or absent capsulrohexis during laser lens replacement.  Identification and management of this complication is essential to a successful surgical outcome.,laser lens replacement,laser cataract surgery,femtosecond capsulotomy,femtosecond capsulorhexis,small pupil cataract surgery,shannon wong md,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
